file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
P26_sent196,0.0,1.001,P26,-48.414137236926024,,,4.842060021912385
P26_sent004,0.0,1.002,P26,-57.101099131058675,,,6.693416866088708
P26_sent184,0.0,1.0019375,P26,-48.682985889668366,,,1.1136770166456467
P26_sent078,0.0,1.0029375,P26,-49.322579520089285,,,2.4000724817286194
P26_sent002,0.0,1.005875,P26,-57.08602627840909,,,6.120309937239299
P26_sent198,0.0,1.002,P26,-48.41631955516581,,,9.819074831574316
P26_sent056,0.0,1.0029375,P26,-44.32452268016581,,,10.56616825417317
P26_sent136,0.0,1.001,P26,-50.29229113520408,,,9.662944218415005
P26_sent187,0.0,4.004875,P26,,,,
P26_sent170,0.0,1.0039375,P26,-78.93534757653062,,,5.084161995531615
P26_sent059,0.0,4.0039375,P26,,,,
P26_sent050,0.0,1.0029375,P26,-48.31612224968112,,,0.7227725462896544
P26_sent052,0.0,1.002,P26,-46.781075613839285,,,3.4688157561555926
P26_sent026,0.0,1.001,P26,-51.32011818399235,,,6.898392805835894
P26_sent000,0.0,0.001,P26,,,,
P26_sent186,0.0,1.001,P26,-46.755694953762756,,,5.796686595764253
P26_sent043,0.0,4.002,P26,,,,
P26_sent190,0.0,1.0029375,P26,-73.07951510682398,,,6.953075402533826
P26_sent123,0.0,4.006875,P26,,,,
P26_sent138,0.0,1.0019375,P26,-48.02588388871173,,,3.6712191992882186
P26_sent044,0.0,1.0039375,P26,-59.842205436862244,,,4.788341221267597
P26_sent015,0.0,4.006875,P26,,,,
P26_sent074,0.0,1.001,P26,-46.69258709343112,,,2.5582601292404235
P26_sent046,0.0,1.002,P26,-58.83997827646684,,,5.671807390617868
P26_sent020,0.0,1.002,P26,-68.40588129783163,,,9.844507315338195
P26_sent178,0.0,1.0019375,P26,-77.6680833466199,,,5.895581712675988
P26_sent142,0.0,1.0019375,P26,-48.076829559948976,,,0.498621781332087
P26_sent040,0.0,1.0039375,P26,-47.971704599808675,,,0.6184921631879483
P26_sent126,0.0,1.0019375,P26,-43.48711535395408,,,9.759056380294938
P26_sent022,0.0,1.0039375,P26,-62.92725605867347,,,6.469152071610117
P26_sent118,0.0,1.0039375,P26,-60.45873525191327,,,7.205369175575392
P26_sent110,0.0,1.0029375,P26,-45.82943538743623,,,6.46283022702851
P26_sent172,0.0,1.0019375,P26,-49.62226961096939,,,4.01405286677179
P26_sent090,0.0,1.002,P26,-44.97129105548469,,,5.413443106789421
P26_sent062,0.0,1.002,P26,-63.9265286192602,,,5.840523008061012
P26_sent189,0.0,4.0039375,P26,,,,
P26_sent001,0.0,4.0049375,P26,,,,
P26_sent156,0.0,1.002,P26,-49.26898317920919,,,8.07872350846828
P26_sent162,0.0,1.002,P26,-56.73515226403061,,,7.134025608885536
P26_sent152,0.0,1.0029375,P26,-48.65377869897959,,,0.6521721989113161
P26_sent146,0.0,1.0029375,P26,-83.47117147640306,,,5.801893322027919
P26_sent036,0.0,1.002,P26,-67.34557856345663,,,4.90941326756446
P26_sent166,0.0,1.0029375,P26,-47.61831851881377,,,9.647572389708525
P26_sent082,0.0,1.0029375,P26,-73.33373525191327,,,5.601723828161933
P26_sent200,0.0,0.9999375,P26,-58.82549924266581,,,5.73292035022885
P26_sent180,0.0,1.002,P26,-76.67661830357143,,,5.1279110779473696
P26_sent034,0.0,1.002,P26,-56.09731744260204,,,6.371584804738588
P26_sent068,0.0,1.002,P26,-75.9512017697704,,,6.250049797068202
P26_sent035,0.0,4.0019375,P26,,,,
P26_sent120,0.0,1.001,P26,-73.92161591198979,,,5.662146814675655
P26_sent121,0.0,4.0029375,P26,,,,
P26_sent066,0.0,1.001,P26,-78.70131138392857,,,5.423614678846803
P26_sent193,0.0,4.0039375,P26,,,,
P26_sent012,0.0,1.002,P26,-77.34940011160714,,,6.237701562116634
P26_sent096,0.0,1.0039375,P26,-47.87637017697704,,,5.386531459629347
P26_sent182,0.0,1.001,P26,-44.9685208067602,,,8.090635110764367
P26_sent042,0.0,1.0029375,P26,-48.06048210299745,,,3.600576173934408
P26_sent030,0.0,1.001,P26,-49.88828822544643,,,13.199189380626883
P26_sent144,0.0,1.001,P26,-61.194943797831634,,,7.5889998647670796
P26_sent128,0.0,1.001,P26,-62.501973054846935,,,9.795896725287607
P26_sent014,0.0,1.0019375,P26,-68.86402363679846,,,6.411886459628104
P26_sent164,0.0,1.002,P26,-49.04956552933673,,,2.2295097136957436
P26_sent106,0.0,1.0029375,P26,-48.94603993941327,,,1.0328419349684488
P26_sent124,0.0,1.005875,P26,-65.72916173453282,,,7.070066338542223
P26_sent094,0.0,1.006875,P26,-46.35227765940657,,,9.782000673929286
P26_sent116,0.0,1.0029375,P26,-47.48861009247449,,,3.8318117878563758
P26_sent032,0.0,1.0039375,P26,-44.824148995535715,,,8.202361145013167
P26_sent098,0.0,1.0029375,P26,-47.756218112244895,,,2.5977056590278718
P26_sent154,0.0,1.0019375,P26,-47.28646663743623,,,3.466282416169678
P26_sent174,0.0,1.002,P26,-80.18858617665816,,,4.944052175673722
P26_sent192,0.0,1.002,P26,-58.689617546237244,,,5.5823139170986185
P26_sent102,0.0,1.0029375,P26,-48.26034359056123,,,3.755849932444903
P26_sent113,0.0,4.0039375,P26,,,,
P26_sent023,0.0,4.0078125,P26,,,,
P26_sent017,0.0,4.006875,P26,,,,
P26_sent064,0.0,1.0029375,P26,-44.61965880102041,,,2.031114398355225
P26_sent011,0.0,4.005875,P26,,,,
P26_sent076,0.0,1.001,P26,-44.41684769610969,,,9.685814011945357
P26_sent160,0.0,1.0029375,P26,-66.1096490353954,,,4.566523722460003
P26_sent176,0.0,1.001,P26,-47.278539540816325,,,3.947252118010522
P26_sent158,0.0,1.0029375,P26,-47.78462810905612,,,2.3711607099918846
P25_sent074,0.0,1.001,P25,-50.31342673788265,,,4.576794890135657
P25_sent014,0.0,1.002,P25,-49.97076789700255,,,3.186135912896681
P25_sent052,0.0,1.001,P25,-50.2158203125,,,2.2691507030259723
P25_sent094,0.0,1.0019375,P25,-47.78099589445153,,,8.234204622348383
P25_sent000,0.0,0.001,P25,,,,
P25_sent076,0.0,1.002,P25,-49.10091976243623,,,1.5632119943031126
P25_sent186,0.0,1.0029375,P25,-49.88362962372449,,,0.8374530723442275
P25_sent112,0.0,1.0029375,P25,-49.213996731505105,,,0.613242302298298
P25_sent138,0.0,1.004875,P25,-49.57168765943877,,,0.430909331263706
P25_sent134,0.0,1.002,P25,-49.159553372130105,,,0.5231764351120578
P25_sent146,0.0,1.002,P25,-49.32534478635204,,,0.46075478662285363
P25_sent082,0.0,1.001,P25,-49.84146803252551,,,0.36587426606062046
P25_sent054,0.0,1.0029375,P25,-48.144944794323976,,,0.37927681569692595
P25_sent026,0.0,1.001,P25,-48.881462252869895,,,2.6893015708404073
P25_sent198,0.0,1.0049375,P25,-49.24405592315051,,,0.555476624123119
P25_sent072,0.0,1.0029375,P25,-50.030970982142854,,,0.314880929187181
P25_sent080,0.0,1.0019375,P25,-48.47771843112245,,,2.224014155216392
P25_sent160,0.0,1.0029375,P25,-49.31078603316327,,,0.5337054104003451
P25_sent196,0.0,1.0,P25,-49.765017139668366,,,0.3845934309169756
P25_sent028,0.0,1.001,P25,-49.77967554209184,,,5.464661383695837
P25_sent096,0.0,1.001,P25,-49.36126335299745,,,1.9760544976362437
P25_sent018,0.0,1.0019375,P25,-49.13461116868623,,,1.949084613207825
P25_sent078,0.0,1.001,P25,-48.648362763073976,,,0.4704741298960897
P25_sent170,0.0,1.001,P25,-48.73770826690051,,,0.4906479724669488
P25_sent182,0.0,1.002,P25,-49.45211854272959,,,0.5397766417456911
P25_sent022,0.0,1.0,P25,-49.44193439094388,,,0.4597481200005413
P25_sent042,0.0,1.001,P25,-49.832389987244895,,,0.37372586240820205
P25_sent100,0.0,1.002,P25,-50.617954799107146,,,1.9884001455910507
P25_sent174,0.0,1.002,P25,-49.658900669642854,,,1.846352347734113
P25_sent108,0.0,1.002,P25,-49.76674605389031,,,0.4012752307670482
P25_sent032,0.0,1.001,P25,-48.391477000956634,,,2.9013458510192667
P25_sent040,0.0,1.0039375,P25,-49.73124601403061,,,0.41500334661301075
P25_sent016,0.0,1.001,P25,-50.215705715880105,,,0.6201035697769335
P25_sent158,0.0,1.0029375,P25,-49.601921237244895,,,0.6076396542084979
P25_sent092,0.0,1.001,P25,-49.543681242028065,,,0.8910534408587232
P25_sent060,0.0,1.0039375,P25,-49.37179627710459,,,0.5968844033640561
P25_sent172,0.0,1.002,P25,-49.719029017857146,,,2.4176580280573035
P25_sent088,0.0,1.002,P25,-48.33080058195153,,,0.6489859339529458
P25_sent120,0.0,1.0039375,P25,-50.74544602997449,,,1.301245742471771
P25_sent102,0.0,1.0019375,P25,-48.39019152582908,,,0.3828156972920116
P25_sent056,0.0,1.001,P25,-57.396449497767854,,,7.743272419066649
P25_sent038,0.0,1.0019375,P25,-40.05121970663265,,,13.707331046234895
P25_sent126,0.0,1.0029375,P25,-49.484210578762756,,,0.389991822987529
P25_sent110,0.0,1.0029375,P25,-49.23809191645408,,,8.947253754752982
P25_sent006,0.0,1.002,P25,-51.551050302933675,,,2.166377536144571
P25_sent152,0.0,1.002,P25,-50.3588717713648,,,1.9238136387393343
P25_sent194,0.0,1.002,P25,-49.204709422831634,,,2.105942921256494
P25_sent154,0.0,1.002,P25,-48.35399892378827,,,0.5736658050496768
P25_sent180,0.0,1.0029375,P25,-49.583137356505105,,,4.713456465023634
P25_sent046,0.0,1.001,P25,-48.99016960299745,,,0.4512728601820246
P25_sent166,0.0,1.0029375,P25,-48.480787627551024,,,3.267134134191564
P25_sent124,0.0,1.002,P25,-48.88009705835459,,,0.3590300094866361
P25_sent084,0.0,1.005875,P25,-48.80614741161616,,,1.5811696984921486
P25_sent010,0.0,1.001,P25,-50.76690549266581,,,0.913039815024403
P25_sent068,0.0,1.002,P25,-51.14253826530612,,,2.3872845203282225
P25_sent168,0.0,1.002,P25,-49.17230847417092,,,0.6147221918143817
P25_sent178,0.0,1.002,P25,-48.964958346619895,,,1.4204110909820047
P25_sent184,0.0,1.002,P25,-49.87798449457908,,,2.0924045351238902
P25_sent020,0.0,1.0029375,P25,-50.36900609853316,,,2.697908602239367
P25_sent156,0.0,1.0019375,P25,-50.970179966517854,,,0.5854225865127152
P25_sent106,0.0,1.001,P25,-49.56305305325255,,,4.752598290507375
P25_sent148,0.0,0.9990625,P25,-49.31254982461735,,,0.5250229823436303
P25_sent142,0.0,1.002,P25,-49.47108677455357,,,0.40922524394532545
P25_sent140,0.0,1.002,P25,-41.901740872130105,,,11.840456550016404
P25_sent034,0.0,1.001,P25,-48.8559420838648,,,0.6127010683918526
P25_sent004,0.0,1.002,P25,-50.897097217793366,,,1.380441424451412
P25_sent090,0.0,1.002,P25,-50.72149533641581,,,1.6256464376875108
P25_sent176,0.0,1.002,P25,-48.988639987244895,,,0.6930198188336618
P25_sent058,0.0,1.0049375,P25,-49.76016422193877,,,2.006278228271155
P25_sent055,0.0,4.004875,P25,,,,
P25_sent036,0.0,1.0039375,P25,-50.01943658322704,,,4.992678554694711
P25_sent008,0.0,1.0029375,P25,-50.2912448182398,,,2.112528404829642
P25_sent070,0.0,1.0029375,P25,-49.02352718431123,,,5.146712631583135
P25_sent116,0.0,1.0029375,P25,-36.475090182557395,,,9.983619470652286
P25_sent188,0.0,1.002,P25,-49.74334343112245,,,0.497001196477874
P25_sent062,0.0,1.0029375,P25,-49.038738639987244,,,0.39758164458743117
P25_sent104,0.0,1.004875,P25,-49.928840481505105,,,4.235310450303507
P25_sent030,0.0,1.0029375,P25,-49.89237882653061,,,1.340777360517131
P25_sent150,0.0,1.0029375,P25,-49.82675980548469,,,0.7708690779427485
P25_sent114,0.0,1.0019375,P25,-49.74155472735969,,,2.662611133628025
P25_sent122,0.0,1.002,P25,-48.669164540816325,,,0.6595605980181336
P25_sent048,0.0,1.001,P25,-48.86737683354592,,,0.35437879682438655
P25_sent192,0.0,1.001,P25,-49.335329639668366,,,0.45332468037643636
P25_sent098,0.0,1.002,P25,-48.72456453284439,,,0.538609335376746
P25_sent024,0.0,1.002,P25,-49.5923001036352,,,0.3207571927410058
P25_sent050,0.0,1.0029375,P25,-46.85442741549745,,,8.435664473083753
P25_sent002,0.0,1.0029375,P25,-50.341682278380105,,,3.586615488547012
P25_sent162,0.0,1.0029375,P25,-49.22480369100765,,,0.5935752340908227
P25_sent190,0.0,1.0019375,P25,-50.418237802933675,,,2.1934103347545975
P25_sent164,0.0,1.0039375,P25,-50.45571089764031,,,1.1051468530461683
P25_sent066,0.0,1.0039375,P25,-49.09105947066327,,,0.546905274675817
P25_sent086,0.0,1.001,P25,-49.96988101881377,,,0.4817879165290915
P25_sent200,0.0,1.0009375,P25,-49.96199876434949,,,0.42105099051717687
P25_sent132,0.0,1.005875,P25,-49.32256648516414,,,0.5004096159187394
P25_sent128,0.0,1.001,P25,-49.595927335778065,,,1.3587749139109278
P25_sent044,0.0,1.0029375,P25,-49.26820591517857,,,0.46662498491410886
P25_sent130,0.0,1.001,P25,-49.51026387117347,,,0.3539106267424206
P25_sent144,0.0,1.001,P25,-48.49921277104592,,,2.4862605461625407
P25_sent118,0.0,1.002,P25,-49.14886599170919,,,0.4922106189155624
P25_sent012,0.0,1.0029375,P25,-50.38813376913265,,,0.451453908703499
P25_sent064,0.0,1.0019375,P25,-48.78309849330357,,,0.379194312077507
P25_sent136,0.0,1.002,P25,-49.823277064732146,,,2.4254730604588364
P24_sent079,0.0,1.0039375,P24,-55.13497987085459,,,6.731746513361754
P24_sent019,0.0,1.001,P24,-52.99047353316327,,,5.817155716011916
P24_sent185,0.0,1.001,P24,-46.54556461256377,,,12.17061710420167
P24_sent029,0.0,1.0078125,P24,-51.93073311237374,,,8.036016333936447
P24_sent103,0.0,1.001,P24,-68.55898736447705,,,7.606876256450986
P24_sent023,0.0,0.9970625,P24,-79.55101044323979,,,4.9211135298314685
P24_sent133,0.0,0.9990625,P24,-53.36278300382653,,,4.634762832886359
P24_sent089,0.0,1.002,P24,-50.001106106505105,,,10.014661073270926
P24_sent119,0.0,1.0039375,P24,-52.65283203125,,,5.924745086167988
P24_sent081,0.0,1.002,P24,-51.736696827168366,,,8.1068663174162
P24_sent091,0.0,0.9980625,P24,-77.26773756377551,,,4.789502191031595
P24_sent099,0.0,1.005875,P24,-51.75950422190657,,,6.184132416692729
P24_sent153,0.0,1.002,P24,-50.84576789700255,,,7.15500365518428
P24_sent022,0.0,5.0098125,P24,,,,
P24_sent063,0.0,1.001,P24,-53.0481106505102,,,3.668477362868053
P24_sent035,0.0,1.0029375,P24,-53.263846261160715,,,9.18966973585481
P24_sent197,0.0,1.0019375,P24,-50.397590481505105,,,0.3636978580526744
P24_sent007,0.0,1.0029375,P24,-54.02240114795919,,,6.585501464046939
P24_sent075,0.0,1.005875,P24,-55.25897155145202,,,2.663176844717201
P24_sent123,0.0,1.001,P24,-51.018624441964285,,,8.984668709049483
P24_sent077,0.0,1.0049375,P24,-51.55113500478316,,,0.5138240633761608
P24_sent065,0.0,0.9980625,P24,-52.44390744579081,,,9.124299470817785
P24_sent085,0.0,1.005875,P24,-54.67184047506313,,,4.8806726147878985
P24_sent137,0.0,0.997125,P24,-54.35844826211735,,,5.9336109134447135
P24_sent071,0.0,1.0039375,P24,-48.87139768016581,,,8.21438019001592
P24_sent047,0.0,1.0039375,P24,-52.71347855548469,,,10.824653347595765
P24_sent145,0.0,1.0049375,P24,-53.96484375,,,6.739867618988482
P24_sent093,0.0,0.9990625,P24,-52.39839265784439,,,7.758603655294188
P24_sent169,0.0,1.001,P24,-53.65922951211735,,,2.625736774341183
P24_sent189,0.0,1.0029375,P24,-53.53892797353316,,,4.737085872673462
P24_sent167,0.0,1.0039375,P24,-53.58573820153061,,,2.392205733788649
P24_sent073,0.0,1.0029375,P24,-75.8494947783801,,,5.178700534072335
P24_sent105,0.0,0.9941875,P24,-46.074369764819586,,,13.079418890813672
P24_sent043,0.0,1.002,P24,-75.02367665816327,,,4.34871973294489
P24_sent111,0.0,1.0039375,P24,-49.694126674107146,,,8.148836818266243
P24_sent059,0.0,0.9990625,P24,-52.811114875637756,,,4.660363719200782
P24_sent097,0.0,1.0049375,P24,-53.814333545918366,,,1.9410906349839054
P24_sent033,0.0,1.0039375,P24,-47.69639369419643,,,8.796569528386438
P24_sent017,0.0,1.0039375,P24,-54.31871312978316,,,2.4690448434111785
P24_sent009,0.0,0.9970625,P24,-51.51783223054847,,,6.765745847303327
P24_sent159,0.0,0.9970625,P24,-52.92324019451531,,,1.2847591361133368
P24_sent041,0.0,1.0029375,P24,-41.765622508769134,,,10.53008297219957
P24_sent157,0.0,1.0029375,P24,-64.97145547672194,,,6.571192298240705
P24_sent051,0.0,0.997125,P24,-52.14711714764031,,,0.3203589863905538
P24_sent107,0.0,1.002,P24,-52.86151745854592,,,1.7011304994541625
P24_sent129,0.0,0.9990625,P24,-49.92987185108419,,,9.799530242899896
P24_sent083,0.0,1.0078125,P24,-51.28129932133838,,,5.195209015060518
P24_sent011,0.0,1.002,P24,-52.92631935586735,,,7.491304526001015
P24_sent095,0.0,0.9990625,P24,-48.52987484056123,,,11.36105752938122
P24_sent135,0.0,1.0,P24,-48.29769710618623,,,8.392959505776142
P24_sent127,0.0,1.005875,P24,-54.73614070391414,,,4.765656634589117
P24_sent114,0.0,4.9970625,P24,,,,
P24_sent125,0.0,1.0049375,P24,-51.24360251913265,,,8.795108580880049
P24_sent037,0.0,0.9970625,P24,-53.09832389987245,,,0.38777879467721377
P24_sent015,0.0,1.0029375,P24,-53.81805544483419,,,6.822620708691963
P24_sent173,0.0,0.995125,P24,-56.13990254304847,,,2.56377161680331
P24_sent179,0.0,1.0029375,P24,-67.35191625478316,,,5.24238022911973
P24_sent192,0.0,4.9980625,P24,,,,
P24_sent025,0.0,1.004875,P24,-71.53920200892857,,,6.43142437601213
P24_sent199,0.0,1.001,P24,-67.72211814413265,,,6.8988652660875385
P24_sent139,0.0,1.005875,P24,-54.19500177556818,,,2.888981411381925
P24_sent182,0.0,5.0,P24,,,,
P24_sent195,0.0,1.0078125,P24,-53.074514678030305,,,5.962662826914834
P24_sent115,0.0,1.001,P24,-74.22845583545919,,,4.933700554927474
P24_sent039,0.0,1.002,P24,-70.74663185586735,,,5.040343592260056
P24_sent177,0.0,1.001,P24,-72.70173489317602,,,5.595330535536334
P24_sent149,0.0,1.005875,P24,-53.31701783459596,,,4.370216113985443
P24_sent181,0.0,1.0049375,P24,-75.54721380739795,,,4.545190314064656
P24_sent072,0.0,5.005875,P24,,,,
P24_sent003,0.0,1.0029375,P24,-49.722098214285715,,,9.783171310172593
P24_sent151,0.0,1.0029375,P24,-74.37463129783163,,,5.143837326325151
P24_sent053,0.0,1.0029375,P24,-53.54898258131377,,,0.3802922780698399
P24_sent183,0.0,1.0088125,P24,-65.45260219381314,,,7.008399869446859
P24_sent113,0.0,1.005875,P24,-82.83162681502525,,,2.309083724874337
P24_sent045,0.0,1.0029375,P24,-56.74598413584184,,,5.87408029745119
P24_sent146,0.0,5.0,P24,,,,
P24_sent069,0.0,1.0039375,P24,-53.236781529017854,,,3.055954438600109
P24_sent031,0.0,1.004875,P24,-75.81088568239795,,,3.178542267797556
P24_sent042,0.0,5.0029375,P24,,,,
P24_sent131,0.0,1.001,P24,-46.97146544164541,,,9.584627949703131
P24_sent087,0.0,1.002,P24,-53.03355189732143,,,5.721182650185451
P24_sent049,0.0,1.0039375,P24,-53.56869818239796,,,0.44032653115747244
P24_sent155,0.0,1.0039375,P24,-53.44293088329081,,,7.983785673251477
P24_sent021,0.0,1.004875,P24,-53.86436742665816,,,4.717448169197308
P24_sent013,0.0,0.9970625,P24,-70.1968769929847,,,3.6851967266757297
P24_sent005,0.0,1.0029375,P24,-53.510139309630105,,,5.588763320737029
P24_sent165,0.0,0.9990625,P24,-75.40010662468113,,,5.164773865440685
P24_sent147,0.0,1.0029375,P24,-74.3744120695153,,,4.814320154081478
P24_sent187,0.0,1.002,P24,-52.061892139668366,,,0.8118692922019708
P24_sent121,0.0,0.9990625,P24,-60.238505460778065,,,7.5362074468578
P24_sent090,0.0,5.005875,P24,,,,
P24_sent024,0.0,5.0029375,P24,,,,
P24_sent191,0.0,1.0039375,P24,-53.28998923788265,,,2.4254608759878264
P24_sent143,0.0,1.005875,P24,-52.576541785037875,,,9.447004154444869
P24_sent057,0.0,1.0029375,P24,-50.342609016262756,,,8.409059217108524
P24_sent193,0.0,1.0088125,P24,-61.72110755997475,,,8.101162515708047
P24_sent109,0.0,1.0039375,P24,-63.04028818558673,,,8.689220050659944
P24_sent027,0.0,1.004875,P24,-67.38750099649235,,,4.480343713528823
P24_sent101,0.0,1.0078125,P24,-53.19162819602273,,,4.9490432130977435
P24_sent175,0.0,1.0,P24,-64.54805086096938,,,5.068618511138624
P24_sent161,0.0,0.9990625,P24,-52.157156808035715,,,5.702354033136376
P24_sent055,0.0,1.0029375,P24,-50.68394252232143,,,8.415971676505082
P24_sent171,0.0,1.0029375,P24,-66.22191884566327,,,4.929384933859916
P24_sent162,0.0,5.005875,P24,,,,
P24_sent001,0.0,1.001,P24,-57.72007533482143,,,8.642535091462307
P24_sent163,0.0,1.0,P24,-80.05125956632654,,,5.298878180070263
P24_sent141,0.0,1.0029375,P24,-50.959447743941325,,,8.474988300287855
P24_sent061,0.0,1.0029375,P24,-53.91707688934949,,,2.338456997208243
P24_sent067,0.0,1.0029375,P24,-52.887042610012756,,,1.5061850026363297
P24_sent180,0.0,5.0,P24,,,,
P24_sent117,0.0,1.005875,P24,-51.24042179608586,,,8.224429773557667
P23_sent068,0.0,1.9990625,P23,-52.252431541982325,,,6.707211675474686
P23_sent078,0.0,2.0,P23,-52.49862886679293,,,2.5589231879575802
P23_sent048,0.0,2.006875,P23,-51.76395159390704,,,5.639550936903564
P23_sent128,0.0,2.004875,P23,-44.925899621212125,,,13.178279151311322
P23_sent120,0.0,2.0039375,P23,-51.33220880681818,,,0.6944670364082306
P23_sent116,0.0,2.001,P23,-50.79092684659091,,,0.9226749377429009
P23_sent032,0.0,2.0039375,P23,-53.963881983901516,,,6.784010098436739
P23_sent108,0.0,2.0049375,P23,-51.98905066287879,,,0.9124360059492993
P23_sent138,0.0,2.005875,P23,-51.34996270414573,,,5.843275484647051
P23_sent176,0.0,2.002,P23,-51.64738695549242,,,3.725660705120889
P23_sent092,0.0,2.0019375,P23,-50.859670928030305,,,7.367168183258308
P23_sent170,0.0,2.0,P23,-50.187717013888886,,,6.476674995208899
P23_sent024,0.0,1.9990625,P23,-52.432419902146464,,,8.851565819793944
P23_sent190,0.0,2.0029375,P23,-52.980197482638886,,,3.503565860246489
P23_sent156,0.0,1.9990625,P23,-51.21532709911616,,,3.0261705574463873
P23_sent146,0.0,2.004875,P23,-60.45883147885101,,,6.900331828592809
P23_sent060,0.0,2.0039375,P23,-52.104867029671716,,,1.3113753244103545
P23_sent188,0.0,2.005875,P23,-51.1293626334799,,,5.95776734638569
P23_sent072,0.0,2.0029375,P23,-51.863345367739896,,,3.4958405034441355
P23_sent194,0.0,2.0019375,P23,-49.434762665719695,,,7.40147532106865
P23_sent122,0.0,2.0,P23,-49.320810645517675,,,6.145348761382742
P23_sent062,0.0,2.0,P23,-55.13891354955808,,,8.599883616031791
P23_sent084,0.0,2.001,P23,-48.06206104008838,,,9.394326263843048
P23_sent160,0.0,2.0049375,P23,-52.731795494002526,,,4.503441288589436
P23_sent144,0.0,2.0039375,P23,-49.54036951546717,,,8.267911786337788
P23_sent164,0.0,2.004875,P23,-52.055313880997474,,,1.2270514364053522
P23_sent000,0.0,0.001,P23,,,,
P23_sent070,0.0,1.9990625,P23,-49.41059520991162,,,8.672100416720008
P23_sent040,0.0,1.9990625,P23,-50.35597675978536,,,8.582088363150058
P23_sent094,0.0,1.9990625,P23,-47.864943379103536,,,9.595624642922534
P23_sent066,0.0,2.0039375,P23,-50.91104896622475,,,5.5697622405495935
P23_sent096,0.0,2.002,P23,-56.05615727588384,,,7.355841420231684
P23_sent178,0.0,2.002,P23,-40.46792879971591,,,12.070198275303376
P23_sent168,0.0,2.0039375,P23,-47.21563289141414,,,9.756514784496444
P23_sent154,0.0,2.0039375,P23,-49.41604521780303,,,6.74055428010689
P23_sent080,0.0,2.0049375,P23,-52.14596650094697,,,1.4100251968521684
P23_sent008,0.0,1.997125,P23,-53.620230626578284,,,2.079232835783719
P23_sent162,0.0,2.0039375,P23,-49.685561671401516,,,8.096292619242593
P23_sent012,0.0,1.997125,P23,-48.83735302241162,,,7.74239664398683
P23_sent174,0.0,2.0029375,P23,-52.44574159564394,,,2.734687001685548
P23_sent152,0.0,2.0029375,P23,-52.40008483270202,,,1.8811132032511058
P23_sent038,0.0,2.005875,P23,-46.86045461683417,,,11.71292935008621
P23_sent134,0.0,2.0078125,P23,-49.92670873900754,,,4.501161480945525
P23_sent044,0.0,2.005875,P23,-47.074768373115575,,,11.79939545917833
P23_sent042,0.0,2.001,P23,-55.117172703598484,,,7.173027198577732
P23_sent050,0.0,2.0039375,P23,-50.103017479482325,,,6.085478145610735
P23_sent056,0.0,1.9980625,P23,-49.138045494002526,,,9.610724360158274
P23_sent166,0.0,2.0029375,P23,-50.775661892361114,,,6.608981112111911
P23_sent086,0.0,2.0029375,P23,-40.58111633917298,,,13.777560686675491
P23_sent112,0.0,1.9941875,P23,-51.19428636579949,,,0.4309861933995709
P23_sent124,0.0,2.001,P23,-50.17195884627525,,,5.048968001007745
P23_sent186,0.0,2.0019375,P23,-49.43307587594697,,,7.080741524587873
P23_sent023,0.0,10.005875,P23,,,,
P23_sent180,0.0,2.0039375,P23,-47.38277797506313,,,11.91428663775608
P23_sent104,0.0,2.001,P23,-50.900400489267675,,,4.8157076391112845
P23_sent030,0.0,2.0019375,P23,-48.85809757733586,,,9.268830536499467
P23_sent082,0.0,2.0,P23,-51.25208629261363,,,0.5828136411513842
P23_sent018,0.0,2.0,P23,-52.05329663825758,,,5.13676746252778
P23_sent090,0.0,2.004875,P23,-50.67246685606061,,,3.8485479335006882
P23_sent020,0.0,2.0078125,P23,-51.90098932160804,,,0.5938138987031358
P23_sent150,0.0,2.004875,P23,-46.02546460700758,,,7.133652146368773
P23_sent158,0.0,1.996125,P23,-70.53439670138889,,,5.644471374115653
P23_sent058,0.0,2.0019375,P23,-50.49866832386363,,,0.49195224071809207
P23_sent073,0.0,9.9990625,P23,,,,
P23_sent196,0.0,2.001,P23,-50.17876025883838,,,6.533655461328471
P23_sent028,0.0,2.002,P23,-51.17441011679293,,,0.5884715584126354
P23_sent010,0.0,2.006875,P23,-52.50575141331658,,,1.633239060552663
P23_sent118,0.0,2.0029375,P23,-46.22836766098485,,,13.240622699490523
P23_sent054,0.0,1.9980625,P23,-50.30661596433081,,,4.7664045231974
P23_sent102,0.0,2.0029375,P23,-46.293141374684346,,,13.408556353780241
P23_sent198,0.0,1.9941875,P23,-51.49499325824873,,,8.81311466668272
P23_sent136,0.0,2.01075,P23,-52.01994346733668,,,3.1180648938022415
P23_sent110,0.0,2.002,P23,-50.72714449179293,,,4.95514097157852
P23_sent004,0.0,2.0039375,P23,-49.57599431818182,,,8.541063913293259
P23_sent046,0.0,2.002,P23,-49.48254517834596,,,8.289330644550198
P23_sent182,0.0,2.001,P23,-51.65336470170455,,,1.8448892822750125
P23_sent140,0.0,2.004875,P23,-51.58246527777778,,,1.8914734854436066
P23_sent184,0.0,2.0,P23,-46.72882141729798,,,12.356540612584876
P23_sent076,0.0,2.005875,P23,-51.27037531407035,,,3.0401079132078053
P23_sent074,0.0,2.0029375,P23,-46.02887764362374,,,11.002375761304444
P23_sent132,0.0,2.0049375,P23,-48.775607638888886,,,7.800152564286884
